,home_win_percent,road_win_percent,series_win_percent
257,0.510101010101,0.463391490664,0.478293202155
258,0.510101010101,0.464503622079,0.479336662207
259,0.510101010101,0.465615753495,0.480380113024
260,0.510101010101,0.46672788491,0.481423552547
261,0.510101010101,0.467840016325,0.482466978717
262,0.510101010101,0.46895214774,0.483510389478
263,0.510101010101,0.470064279155,0.48455378277
264,0.510101010101,0.47117641057,0.485597156535
265,0.510101010101,0.472288541986,0.486640508715
266,0.510101010101,0.473400673401,0.487683837252
267,0.510101010101,0.474512804816,0.488727140087
268,0.510101010101,0.475624936231,0.489770415163
269,0.510101010101,0.476737067646,0.490813660421
270,0.510101010101,0.477849199061,0.491856873803
271,0.510101010101,0.478961330476,0.49290005325
272,0.510101010101,0.480073461892,0.493943196705
273,0.510101010101,0.481185593307,0.494986302108
274,0.510101010101,0.482297724722,0.496029367403
275,0.510101010101,0.483409856137,0.49707239053
276,0.510101010101,0.484521987552,0.498115369432
277,0.510101010101,0.485634118967,0.49915830205
278,0.510101010101,0.486746250383,0.500201186325
279,0.510101010101,0.487858381798,0.501244020201
280,0.510101010101,0.488970513213,0.502286801618
281,0.510101010101,0.490082644628,0.503329528518
282,0.510101010101,0.491194776043,0.504372198843
283,0.510101010101,0.492306907458,0.505414810535
284,0.510101010101,0.493419038874,0.506457361536
285,0.510101010101,0.494531170289,0.507499849786
286,0.510101010101,0.495643301704,0.508542273229
287,0.510101010101,0.496755433119,0.509584629806
288,0.510101010101,0.497867564534,0.510626917458
289,0.510101010101,0.498979695949,0.511669134128
290,0.510101010101,0.500091827365,0.512711277756
291,0.510101010101,0.50120395878,0.513753346286
292,0.510101010101,0.502316090195,0.514795337658
293,0.510101010101,0.50342822161,0.515837249815
294,0.510101010101,0.504540353025,0.516879080697
295,0.510101010101,0.50565248444,0.517920828248
296,0.510101010101,0.506764615856,0.518962490408
297,0.510101010101,0.507876747271,0.52000406512
298,0.510101010101,0.508988878686,0.521045550325
299,0.510101010101,0.510101010101,0.522086943965
300,0.515151515152,0.4,0.425083701191
301,0.515151515152,0.401163146618,0.426174877588
302,0.515151515152,0.402326293235,0.427266130578
303,0.515151515152,0.403489439853,0.428357457813
304,0.515151515152,0.404652586471,0.429448856946
305,0.515151515152,0.405815733088,0.43054032563
306,0.515151515152,0.406978879706,0.431631861517
307,0.515151515152,0.408142026324,0.43272346226
308,0.515151515152,0.409305172942,0.433815125511
309,0.515151515152,0.410468319559,0.434906848923
310,0.515151515152,0.411631466177,0.435998630147
311,0.515151515152,0.412794612795,0.437090466838
312,0.515151515152,0.413957759412,0.438182356647
313,0.515151515152,0.41512090603,0.439274297227
314,0.515151515152,0.416284052648,0.440366286231
315,0.515151515152,0.417447199265,0.44145832131
316,0.515151515152,0.418610345883,0.442550400118
317,0.515151515152,0.419773492501,0.443642520308
318,0.515151515152,0.420936639118,0.444734679531
319,0.515151515152,0.422099785736,0.44582687544
320,0.515151515152,0.423262932354,0.446919105687
321,0.515151515152,0.424426078972,0.448011367927
322,0.515151515152,0.425589225589,0.44910365981
323,0.515151515152,0.426752372207,0.450195978989
324,0.515151515152,0.427915518825,0.451288323117
325,0.515151515152,0.429078665442,0.452380689847
326,0.515151515152,0.43024181206,0.453473076831
327,0.515151515152,0.431404958678,0.454565481721
328,0.515151515152,0.432568105295,0.455657902171
329,0.515151515152,0.433731251913,0.456750335832
330,0.515151515152,0.434894398531,0.457842780357
331,0.515151515152,0.436057545148,0.458935233399
332,0.515151515152,0.437220691766,0.460027692611
333,0.515151515152,0.438383838384,0.461120155644
334,0.515151515152,0.439546985002,0.462212620152
335,0.515151515152,0.440710131619,0.463305083786
336,0.515151515152,0.441873278237,0.4643975442
337,0.515151515152,0.443036424855,0.465489999046
338,0.515151515152,0.444199571472,0.466582445977
339,0.515151515152,0.44536271809,0.467674882645
340,0.515151515152,0.446525864708,0.468767306702
341,0.515151515152,0.447689011325,0.469859715802
342,0.515151515152,0.448852157943,0.470952107597
343,0.515151515152,0.450015304561,0.472044479739
344,0.515151515152,0.451178451178,0.47313682988
345,0.515151515152,0.452341597796,0.474229155674
346,0.515151515152,0.453504744414,0.475321454773
347,0.515151515152,0.454667891032,0.47641372483
348,0.515151515152,0.455831037649,0.477505963496
349,0.515151515152,0.456994184267,0.478598168425
350,0.515151515152,0.458157330885,0.47969033727
351,0.515151515152,0.459320477502,0.480782467682
352,0.515151515152,0.46048362412,0.481874557314
353,0.515151515152,0.461646770738,0.482966603819
354,0.515151515152,0.462809917355,0.484058604849
355,0.515151515152,0.463973063973,0.485150558057
356,0.515151515152,0.465136210591,0.486242461096
357,0.515151515152,0.466299357208,0.487334311617
358,0.515151515152,0.467462503826,0.488426107274
359,0.515151515152,0.468625650444,0.489517845719
360,0.515151515152,0.469788797062,0.490609524605
361,0.515151515152,0.470951943679,0.491701141584
362,0.515151515152,0.472115090297,0.492792694308
363,0.515151515152,0.473278236915,0.493884180431
364,0.515151515152,0.474441383532,0.494975597605
365,0.515151515152,0.47560453015,0.496066943482
366,0.515151515152,0.476767676768,0.497158215714
367,0.515151515152,0.477930823385,0.498249411955
368,0.515151515152,0.479093970003,0.499340529857
369,0.515151515152,0.480257116621,0.500431567073
370,0.515151515152,0.481420263238,0.501522521255
371,0.515151515152,0.482583409856,0.502613390055
372,0.515151515152,0.483746556474,0.503704171126
373,0.515151515152,0.484909703092,0.504794862122
374,0.515151515152,0.486072849709,0.505885460693
375,0.515151515152,0.487235996327,0.506975964493
376,0.515151515152,0.488399142945,0.508066371175
377,0.515151515152,0.489562289562,0.50915667839
378,0.515151515152,0.49072543618,0.510246883792
379,0.515151515152,0.491888582798,0.511336985032
380,0.515151515152,0.493051729415,0.512426979765
381,0.515151515152,0.494214876033,0.513516865641
382,0.515151515152,0.495378022651,0.514606640314
383,0.515151515152,0.496541169268,0.515696301436
384,0.515151515152,0.497704315886,0.51678584666
385,0.515151515152,0.498867462504,0.517875273638
386,0.515151515152,0.500030609122,0.518964580023
387,0.515151515152,0.501193755739,0.520053763467
388,0.515151515152,0.502356902357,0.521142821623
389,0.515151515152,0.503520048975,0.522231752144
390,0.515151515152,0.504683195592,0.523320552681
391,0.515151515152,0.50584634221,0.524409220888
392,0.515151515152,0.507009488828,0.525497754417
393,0.515151515152,0.508172635445,0.526586150921
394,0.515151515152,0.509335782063,0.527674408052
395,0.515151515152,0.510498928681,0.528762523463
396,0.515151515152,0.511662075298,0.529850494805
397,0.515151515152,0.512825221916,0.530938319733
398,0.515151515152,0.513988368534,0.532025995898
399,0.515151515152,0.515151515152,0.533113520953
400,0.520202020202,0.4,0.431320368513
401,0.520202020202,0.40121416182,0.432462111748
402,0.520202020202,0.40242832364,0.433603892892
403,0.520202020202,0.403642485461,0.434745709287
404,0.520202020202,0.404856647281,0.435887558273
405,0.520202020202,0.406070809101,0.437029437192
406,0.520202020202,0.407284970921,0.438171343386
407,0.520202020202,0.408499132742,0.439313274196
408,0.520202020202,0.409713294562,0.440455226963
409,0.520202020202,0.410927456382,0.441597199029
410,0.520202020202,0.412141618202,0.442739187735
411,0.520202020202,0.413355780022,0.443881190423
412,0.520202020202,0.414569941843,0.445023204433
413,0.520202020202,0.415784103663,0.446165227108
414,0.520202020202,0.416998265483,0.447307255789
415,0.520202020202,0.418212427303,0.448449287817
416,0.520202020202,0.419426589124,0.449591320533
417,0.520202020202,0.420640750944,0.45073335128
418,0.520202020202,0.421854912764,0.451875377398
419,0.520202020202,0.423069074584,0.453017396228
420,0.520202020202,0.424283236404,0.454159405113
421,0.520202020202,0.425497398225,0.455301401394
422,0.520202020202,0.426711560045,0.456443382411
423,0.520202020202,0.427925721865,0.457585345507
424,0.520202020202,0.429139883685,0.458727288023
425,0.520202020202,0.430354045506,0.4598692073
426,0.520202020202,0.431568207326,0.46101110068
427,0.520202020202,0.432782369146,0.462152965503
428,0.520202020202,0.433996530966,0.463294799113
429,0.520202020202,0.435210692786,0.464436598849
430,0.520202020202,0.436424854607,0.465578362053
431,0.520202020202,0.437639016427,0.466720086067
432,0.520202020202,0.438853178247,0.467861768232
433,0.520202020202,0.440067340067,0.46900340589
434,0.520202020202,0.441281501888,0.470144996381
435,0.520202020202,0.442495663708,0.471286537048
436,0.520202020202,0.443709825528,0.472428025232
437,0.520202020202,0.444923987348,0.473569458273
438,0.520202020202,0.446138149168,0.474710833515
439,0.520202020202,0.447352310989,0.475852148297
440,0.520202020202,0.448566472809,0.476993399961
441,0.520202020202,0.449780634629,0.478134585849
442,0.520202020202,0.450994796449,0.479275703303
443,0.520202020202,0.45220895827,0.480416749663
444,0.520202020202,0.45342312009,0.481557722271
445,0.520202020202,0.45463728191,0.482698618468
446,0.520202020202,0.45585144373,0.483839435596
447,0.520202020202,0.45706560555,0.484980170996
448,0.520202020202,0.458279767371,0.48612082201
449,0.520202020202,0.459493929191,0.487261385979
450,0.520202020202,0.460708091011,0.488401860244
451,0.520202020202,0.461922252831,0.489542242147
452,0.520202020202,0.463136414652,0.490682529029
453,0.520202020202,0.464350576472,0.491822718232
454,0.520202020202,0.465564738292,0.492962807097
455,0.520202020202,0.466778900112,0.494102792965
456,0.520202020202,0.467993061932,0.495242673178
457,0.520202020202,0.469207223753,0.496382445078
458,0.520202020202,0.470421385573,0.497522106005
459,0.520202020202,0.471635547393,0.498661653301
460,0.520202020202,0.472849709213,0.499801084307
461,0.520202020202,0.474063871034,0.500940396366
462,0.520202020202,0.475278032854,0.502079586817
463,0.520202020202,0.476492194674,0.503218653004
464,0.520202020202,0.477706356494,0.504357592266
465,0.520202020202,0.478920518314,0.505496401946
466,0.520202020202,0.480134680135,0.506635079385
467,0.520202020202,0.481348841955,0.507773621924
468,0.520202020202,0.482563003775,0.508912026905
469,0.520202020202,0.483777165595,0.510050291669
470,0.520202020202,0.484991327416,0.511188413558
471,0.520202020202,0.486205489236,0.512326389912
472,0.520202020202,0.487419651056,0.513464218074
473,0.520202020202,0.488633812876,0.514601895385
474,0.520202020202,0.489847974696,0.515739419186
475,0.520202020202,0.491062136517,0.516876786818
476,0.520202020202,0.492276298337,0.518013995623
477,0.520202020202,0.493490460157,0.519151042943
478,0.520202020202,0.494704621977,0.520287926118
479,0.520202020202,0.495918783798,0.521424642491
480,0.520202020202,0.497132945618,0.522561189402
481,0.520202020202,0.498347107438,0.523697564193
482,0.520202020202,0.499561269258,0.524833764206
483,0.520202020202,0.500775431078,0.525969786781
484,0.520202020202,0.501989592899,0.527105629261
485,0.520202020202,0.503203754719,0.528241288986
486,0.520202020202,0.504417916539,0.529376763298
487,0.520202020202,0.505632078359,0.530512049539
488,0.520202020202,0.50684624018,0.531647145049
489,0.520202020202,0.508060402,0.532782047171
490,0.520202020202,0.50927456382,0.533916753246
491,0.520202020202,0.51048872564,0.535051260614
492,0.520202020202,0.51170288746,0.536185566618
493,0.520202020202,0.512917049281,0.537319668599
494,0.520202020202,0.514131211101,0.538453563898
495,0.520202020202,0.515345372921,0.539587249857
496,0.520202020202,0.516559534741,0.540720723817
497,0.520202020202,0.517773696562,0.541853983119
498,0.520202020202,0.518987858382,0.542987025105
499,0.520202020202,0.520202020202,0.544119847117
500,0.525252525253,0.4,0.437576930431
501,0.525252525253,0.401265177023,0.438769178178
502,0.525252525253,0.402530354046,0.43996141746
503,0.525252525253,0.403795531068,0.441153645286
504,0.525252525253,0.405060708091,0.442345858665
505,0.525252525253,0.406325885114,0.443538054605
506,0.525252525253,0.407591062137,0.444730230115
507,0.525252525253,0.408856239159,0.445922382203
508,0.525252525253,0.410121416182,0.447114507879
509,0.525252525253,0.411386593205,0.448306604151
510,0.525252525253,0.412651770228,0.449498668028
511,0.525252525253,0.41391694725,0.450690696518
512,0.525252525253,0.415182124273,0.45188268663
513,0.525252525253,0.416447301296,0.453074635374
514,0.525252525253,0.417712478319,0.454266539756
515,0.525252525253,0.418977655341,0.455458396787
516,0.525252525253,0.420242832364,0.456650203475
517,0.525252525253,0.421508009387,0.457841956828
518,0.525252525253,0.42277318641,0.459033653856
519,0.525252525253,0.424038363432,0.460225291566
520,0.525252525253,0.425303540455,0.461416866968
521,0.525252525253,0.426568717478,0.462608377071
522,0.525252525253,0.427833894501,0.463799818883
523,0.525252525253,0.429099071523,0.464991189412
524,0.525252525253,0.430364248546,0.466182485667
525,0.525252525253,0.431629425569,0.467373704658
526,0.525252525253,0.432894602592,0.468564843393
527,0.525252525253,0.434159779614,0.46975589888
528,0.525252525253,0.435424956637,0.470946868128
529,0.525252525253,0.43669013366,0.472137748146
530,0.525252525253,0.437955310683,0.473328535943
531,0.525252525253,0.439220487705,0.474519228526
532,0.525252525253,0.440485664728,0.475709822906
533,0.525252525253,0.441750841751,0.476900316091
534,0.525252525253,0.443016018774,0.478090705088
535,0.525252525253,0.444281195796,0.479280986908
536,0.525252525253,0.445546372819,0.480471158558
537,0.525252525253,0.446811549842,0.481661217048
538,0.525252525253,0.448076726865,0.482851159386
539,0.525252525253,0.449341903887,0.48404098258
540,0.525252525253,0.45060708091,0.48523068364
541,0.525252525253,0.451872257933,0.486420259575
542,0.525252525253,0.453137434956,0.487609707392
543,0.525252525253,0.454402611978,0.4887990241
544,0.525252525253,0.455667789001,0.489988206709
545,0.525252525253,0.456932966024,0.491177252226
546,0.525252525253,0.458198143047,0.492366157661
547,0.525252525253,0.459463320069,0.493554920023
548,0.525252525253,0.460728497092,0.494743536319
549,0.525252525253,0.461993674115,0.495932003559
550,0.525252525253,0.463258851138,0.497120318752
551,0.525252525253,0.46452402816,0.498308478905
552,0.525252525253,0.465789205183,0.499496481028
553,0.525252525253,0.467054382206,0.50068432213
554,0.525252525253,0.468319559229,0.501871999219
555,0.525252525253,0.469584736251,0.503059509303
556,0.525252525253,0.470849913274,0.504246849392
557,0.525252525253,0.472115090297,0.505434016494
558,0.525252525253,0.47338026732,0.506621007618
559,0.525252525253,0.474645444342,0.507807819773
560,0.525252525253,0.475910621365,0.508994449967
561,0.525252525253,0.477175798388,0.510180895209
562,0.525252525253,0.478440975411,0.511367152507
563,0.525252525253,0.479706152433,0.512553218871
564,0.525252525253,0.480971329456,0.513739091309
565,0.525252525253,0.482236506479,0.514924766829
566,0.525252525253,0.483501683502,0.516110242441
567,0.525252525253,0.484766860524,0.517295515153
568,0.525252525253,0.486032037547,0.518480581973
569,0.525252525253,0.48729721457,0.519665439911
570,0.525252525253,0.488562391593,0.520850085976
571,0.525252525253,0.489827568615,0.522034517175
572,0.525252525253,0.491092745638,0.523218730517
573,0.525252525253,0.492357922661,0.524402723012
574,0.525252525253,0.493623099684,0.525586491668
575,0.525252525253,0.494888276706,0.526770033493
576,0.525252525253,0.496153453729,0.527953345497
577,0.525252525253,0.497418630752,0.529136424687
578,0.525252525253,0.498683807775,0.530319268074
579,0.525252525253,0.499948984797,0.531501872664
580,0.525252525253,0.50121416182,0.532684235468
581,0.525252525253,0.502479338843,0.533866353493
582,0.525252525253,0.503744515866,0.535048223749
583,0.525252525253,0.505009692888,0.536229843244
584,0.525252525253,0.506274869911,0.537411208987
585,0.525252525253,0.507540046934,0.538592317986
586,0.525252525253,0.508805223957,0.539773167251
587,0.525252525253,0.510070400979,0.540953753789
588,0.525252525253,0.511335578002,0.54213407461
589,0.525252525253,0.512600755025,0.543314126722
590,0.525252525253,0.513865932048,0.544493907134
591,0.525252525253,0.515131109071,0.545673412855
592,0.525252525253,0.516396286093,0.546852640893
593,0.525252525253,0.517661463116,0.548031588257
594,0.525252525253,0.518926640139,0.549210251956
595,0.525252525253,0.520191817162,0.550388628998
596,0.525252525253,0.521456994184,0.551566716392
597,0.525252525253,0.522722171207,0.552744511147
598,0.525252525253,0.52398734823,0.553922010272
599,0.525252525253,0.525252525253,0.555099210774
600,0.530303030303,0.4,0.443852687068
601,0.530303030303,0.401316192225,0.445095339716
602,0.530303030303,0.402632384451,0.446337929347
603,0.530303030303,0.403948576676,0.447580452614
604,0.530303030303,0.405264768901,0.448822906174
605,0.530303030303,0.406580961126,0.45006528668
606,0.530303030303,0.407897153352,0.451307590788
607,0.530303030303,0.409213345577,0.452549815153
608,0.530303030303,0.410529537802,0.45379195643
609,0.530303030303,0.411845730028,0.455034011273
610,0.530303030303,0.413161922253,0.456275976338
611,0.530303030303,0.414478114478,0.45751784828
612,0.530303030303,0.415794306703,0.458759623754
613,0.530303030303,0.417110498929,0.460001299414
614,0.530303030303,0.418426691154,0.461242871915
615,0.530303030303,0.419742883379,0.462484337914
616,0.530303030303,0.421059075605,0.463725694063
617,0.530303030303,0.42237526783,0.464966937019
618,0.530303030303,0.423691460055,0.466208063437
619,0.530303030303,0.42500765228,0.467449069971
620,0.530303030303,0.426323844506,0.468689953276
